id,subject,body,text,category,category_id
social_media_36,Digital Twin of NYC: Contribution Opportunity,Add to open-source city replica. Claim building: citydigitaltwin.org/nyc-contribute Validation SDK required.,Digital Twin of NYC: Contribution Opportunity Add to open-source city replica. Claim building: citydigitaltwin.org/nyc-contribute Validation SDK required.,social_media,2
social_media_1628,Event invitation: Webinar Sep 15,"See which video: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: platform.com/notifications.","Event invitation: Webinar Sep 15 See which video: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_2176,New follower: Lisa Rodriguez,"Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.","New follower: Lisa Rodriguez Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_1760,Watch later: Recommended video,View profile: platform.com/users/sarah Accept/reject: platform.com/requests.,Watch later: Recommended video View profile: platform.com/users/sarah Accept/reject: platform.com/requests.,social_media,2
social_media_718,"12 new messages in ""Tech Enthusiasts"" chat","Your group ""Book Club"" is live streaming. Join: social.com/live/conference.","12 new messages in ""Tech Enthusiasts"" chat Your group ""Book Club"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_1448,Popular near you: Product Launch,"45 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.","Popular near you: Product Launch 45 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.",social_media,2
social_media_271,Popular near you: Workshop,"""College reunion photos"" - view album: platform.com/memories/beach.","Popular near you: Workshop ""College reunion photos"" - view album: platform.com/memories/beach.",social_media,2
social_media_1171,Live now: Product Launch keynote,"""College reunion photos"" - view album: social.com/albums/vacation2018.","Live now: Product Launch keynote ""College reunion photos"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_558,Poll: Vote for favorite tech tools,"Group update: ""Hiking Buddies"" posted post. Trending in ""Startup Founders"": weekend plans.","Poll: Vote for favorite tech tools Group update: ""Hiking Buddies"" posted post. Trending in ""Startup Founders"": weekend plans.",social_media,2
social_media_534,Birthday reminder: 12 friends today,"See which photo: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.","Birthday reminder: 12 friends today See which photo: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_965,New follower: Lisa Rodriguez,"See which photo: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: platform.com/notifications.","New follower: Lisa Rodriguez See which photo: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_2060,Live alert: Product Launch behind-the-scenes,View profile: social.com/profile/john123 Accept/reject: platform.com/requests.,Live alert: Product Launch behind-the-scenes View profile: social.com/profile/john123 Accept/reject: platform.com/requests.,social_media,2
social_media_704,Live now: Webinar keynote,"Group ""Photography Group"" invited you. RSVP: social.com/events/meetup.","Live now: Webinar keynote Group ""Photography Group"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_984,Birthday reminder: 8 friends today,"12 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.","Birthday reminder: 8 friends today 12 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_926,Nearby: Meetup today 7PM,"Group update: ""Hiking Buddies"" posted post. Trending in ""Startup Founders"": best summer destination.","Nearby: Meetup today 7PM Group update: ""Hiking Buddies"" posted post. Trending in ""Startup Founders"": best summer destination.",social_media,2
social_media_727,New follower: Sarah Johnson,"Group ""Hiking Buddies"" invited you. RSVP: social.com/events/meetup.","New follower: Sarah Johnson Group ""Hiking Buddies"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_122,Message from Hiring Manager,"""Opportunity at Amazon"". Read: social.com/messages/job-offer772.","Message from Hiring Manager ""Opportunity at Amazon"". Read: social.com/messages/job-offer772.",social_media,2
social_media_603,3rd anniversary on Instagram!,"Mike: ""Anyone free this weekend?"" Emily: ""Weather looks great!"" Reply: social.com/chats/hiking.","3rd anniversary on Instagram! Mike: ""Anyone free this weekend?"" Emily: ""Weather looks great!"" Reply: social.com/chats/hiking.",social_media,2
social_media_875,10th anniversary on LinkedIn!,"Group update: ""Photography Group"" posted post. Trending in ""Startup Founders"": weekend plans.","10th anniversary on LinkedIn! Group update: ""Photography Group"" posted post. Trending in ""Startup Founders"": weekend plans.",social_media,2
social_media_1248,3rd anniversary on Instagram!,"Group update: ""Photography Group"" posted story. Trending in ""Digital Artists"": weekend plans.","3rd anniversary on Instagram! Group update: ""Photography Group"" posted story. Trending in ""Digital Artists"": weekend plans.",social_media,2
social_media_2242,Your post is featured on #FoodChallenge,"Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.","Your post is featured on #FoodChallenge Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_1453,New follower: John Smith,"Alex: ""Anyone free this weekend?"" Lisa: ""Amazing post!"" Reply: platform.com/messages/group.","New follower: John Smith Alex: ""Anyone free this weekend?"" Lisa: ""Amazing post!"" Reply: platform.com/messages/group.",social_media,2
social_media_719,News from groups you follow,View profile: platform.com/users/sarah Accept/reject: social.com/friends/pending.,News from groups you follow View profile: platform.com/users/sarah Accept/reject: social.com/friends/pending.,social_media,2
social_media_1879,Live now: Webinar keynote,article from New York received 156 likes and 44 comments. See insights: social.com/insights/post123.,Live now: Webinar keynote article from New York received 156 likes and 44 comments. See insights: social.com/insights/post123.,social_media,2
social_media_1321,Live now: Product Launch keynote,"Group update: ""Photography Group"" posted video. Trending in ""Digital Artists"": favorite tech tools.","Live now: Product Launch keynote Group update: ""Photography Group"" posted video. Trending in ""Digital Artists"": favorite tech tools.",social_media,2
social_media_2070,New follower: Sarah Johnson,"See which video: platform.com/content/video456 Comments: ""So inspiring!"" Disable notifications: social.com/settings.","New follower: Sarah Johnson See which video: platform.com/content/video456 Comments: ""So inspiring!"" Disable notifications: social.com/settings.",social_media,2
social_media_1696,Live alert: Meetup behind-the-scenes,"Group update: ""Book Club"" posted article. Trending in ""Startup Founders"": favorite tech tools.","Live alert: Meetup behind-the-scenes Group update: ""Book Club"" posted article. Trending in ""Startup Founders"": favorite tech tools.",social_media,2
social_media_307,Event invitation: Workshop Aug 25,"Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.","Event invitation: Workshop Aug 25 Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_775,New follower: Sarah Johnson,"Mike: ""Anyone free this weekend?"" Lisa: ""Amazing post!"" Reply: platform.com/messages/group.","New follower: Sarah Johnson Mike: ""Anyone free this weekend?"" Lisa: ""Amazing post!"" Reply: platform.com/messages/group.",social_media,2
social_media_616,New event: Meetup,"8 friends checked in at ""Tech Hub"". See photos and menu: social.com/places/cafe.","New event: Meetup 8 friends checked in at ""Tech Hub"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_553,Poll: Vote for best summer destination,"15 friends checked in at ""Downtown Cafe"". See photos and menu: platform.com/locations/venue.","Poll: Vote for best summer destination 15 friends checked in at ""Downtown Cafe"". See photos and menu: platform.com/locations/venue.",social_media,2
social_media_1289,Live alert: Tech Conference behind-the-scenes,"See which video: platform.com/content/video456 Comments: ""So inspiring!"" Disable notifications: platform.com/notifications.","Live alert: Tech Conference behind-the-scenes See which video: platform.com/content/video456 Comments: ""So inspiring!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_1629,New follower: David Kim,"15 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.","New follower: David Kim 15 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_856,Poll: Vote for best summer destination,"Mike: ""Anyone free this weekend?"" Emily: ""Amazing post!"" Reply: platform.com/messages/group.","Poll: Vote for best summer destination Mike: ""Anyone free this weekend?"" Emily: ""Amazing post!"" Reply: platform.com/messages/group.",social_media,2
social_media_1107,Popular near you: Webinar,"""You were at Grand Canyon with Alex"" - view album: social.com/albums/vacation2018.","Popular near you: Webinar ""You were at Grand Canyon with Alex"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_1439,News: Lisa Rodriguez started new position,"Group ""Photography Group"" invited you. RSVP: social.com/events/meetup.","News: Lisa Rodriguez started new position Group ""Photography Group"" invited you. RSVP: social.com/events/meetup.",social_media,2
